Date,Portfolio_CumReturn,SP500_CumReturn,NASDAQ_CumReturn,Vol_Daily,Vol_Weekly,Vol_Monthly,Drawdown_Current,Drawdown_Max,Return_Port_Daily,Return_Port_Weekly,Return_Port_Monthly,Return_SP_Weekly,Return_SP_Monthly,Return_NASDAQ_Weekly,Return_NASDAQ_Monthly,Sharpe_Monthly_Rolling
2025-02-03,212.65,124.98,122.48,40.71,44.3,38.44,-4.47,-66.74,3.8,-2.22,7.29,-0.74,2.71,-1.22,1.59,2.381
2025-02-04,205.24,125.88,124.13,40.84,46.66,40.07,-7.8,-66.74,-3.48,-6.55,1.39,-0.55,3.34,-0.14,3.2,0.602
2025-02-05,202.6,126.37,124.38,40.85,45.98,37.53,-8.98,-66.74,-1.28,-5.65,-3.87,0.35,1.88,0.33,0.93,-1.083
2025-02-06,202.56,126.83,125.01,40.83,46.18,37.48,-9.0,-66.74,-0.02,-4.04,-3.17,0.71,2.46,0.84,2.35,-0.854
2025-02-07,202.42,125.63,123.31,40.81,42.04,33.09,-9.06,-66.74,-0.07,-1.19,-7.59,-0.24,0.49,-0.53,-0.54,-2.701
2025-02-08,202.33,125.63,123.31,40.81,23.79,33.09,-9.1,-66.74,-0.05,-4.85,-7.59,0.52,0.49,0.68,-0.54,-2.7
2025-02-09,202.36,125.63,123.31,40.81,8.92,31.47,-9.09,-66.74,0.02,-1.4,-4.54,-0.2,0.49,-0.66,-0.54,-1.62
2025-02-10,204.33,126.47,124.52,40.79,7.13,31.5,-8.2,-66.74,0.97,0.85,-4.49,0.08,1.16,0.11,0.43,-1.598
2025-02-11,200.78,126.52,124.07,40.77,15.5,27.83,-9.8,-66.74,-1.73,-0.88,-9.8,-0.25,0.32,-0.75,-0.57,-4.303
2025-02-12,205.27,126.17,124.11,40.82,23.18,28.46,-7.78,-66.74,2.23,1.41,-5.56,0.43,-0.57,0.65,-1.8,-2.275
2025-02-13,202.62,127.49,125.98,40.84,25.84,28.6,-8.97,-66.74,-1.29,0.15,-7.06,1.48,-0.06,2.16,-0.54,-2.929
2025-02-14,204.48,127.48,126.49,40.79,26.56,28.65,-8.14,-66.74,0.92,1.05,-6.97,1.47,0.22,2.58,0.36,-2.887
2025-02-15,204.63,127.48,126.49,40.79,25.71,28.67,-8.07,-66.74,0.07,0.15,-6.81,0.79,0.22,1.59,0.36,-2.812
2025-02-16,201.68,127.48,126.49,40.82,24.49,28.36,-9.39,-66.74,-1.44,0.45,-6.34,0.76,0.22,1.95,0.36,-2.631
2025-02-17,200.84,127.48,126.49,40.82,15.52,28.35,-9.77,-66.74,-0.42,-2.16,-6.19,1.04,1.7,1.92,3.54,-2.564
2025-02-18,200.35,127.79,126.58,40.69,13.53,28.3,-9.99,-66.74,-0.24,-1.12,-5.72,0.24,1.02,0.48,1.56,-2.358
2025-02-19,202.65,128.09,126.68,40.68,14.79,27.2,-8.96,-66.74,1.15,-0.9,-6.82,0.48,1.74,0.15,2.16,-2.979
2025-02-20,206.21,127.54,126.08,40.64,20.37,27.79,-7.36,-66.74,1.76,0.77,-6.11,0.05,0.76,-0.32,1.43,-2.587
2025-02-21,201.58,125.36,123.31,40.7,24.7,27.81,-9.44,-66.74,-2.25,-0.05,-6.13,-1.66,-0.45,-2.51,-0.53,-2.595
2025-02-22,202.53,125.36,123.31,40.7,24.56,27.42,-9.01,-66.74,0.47,0.84,-4.05,-1.66,-0.45,-2.51,-0.53,-1.677
2025-02-23,201.89,125.36,123.31,40.7,24.64,25.53,-9.3,-66.74,-0.31,0.77,-1.45,-1.9,-0.45,-2.58,-0.53,-0.564
2025-02-24,191.71,124.74,121.82,41.03,42.08,27.02,-13.88,-66.74,-5.04,-5.4,-9.85,-2.62,-0.19,-3.84,-0.54,-4.462
2025-02-25,186.08,124.16,120.17,41.09,34.72,26.31,-16.4,-66.74,-2.93,-9.76,-9.33,-2.65,-1.37,-4.69,-3.19,-4.332
2025-02-26,176.88,124.17,120.48,41.4,40.65,30.49,-20.54,-66.74,-4.95,-12.25,-12.7,-0.95,-1.74,-2.3,-3.13,-5.179
2025-02-27,177.63,122.2,117.13,41.4,40.43,30.64,-20.2,-66.74,0.42,-12.29,-12.31,-2.52,-3.65,-5.02,-6.3,-4.979
2025-02-28,176.93,124.14,119.04,41.38,40.16,30.59,-20.51,-66.74,-0.39,-12.36,-12.59,-0.98,-1.19,-3.47,-3.46,-5.114
2025-03-01,180.41,124.14,119.04,41.42,43.73,31.84,-18.95,-66.74,1.97,-5.89,-10.83,-0.48,-1.19,-2.28,-3.46,-4.155
2025-03-02,197.64,124.14,119.04,42.44,83.68,47.27,-11.21,-66.74,9.55,6.21,-2.33,-0.01,-1.19,-0.94,-3.46,-0.379
2025-03-03,180.48,121.96,115.9,43.09,103.23,55.67,-18.92,-66.74,-8.68,2.04,-11.67,-1.79,-3.57,-3.8,-6.92,-2.402
2025-03-04,182.91,120.46,115.49,43.04,103.35,55.85,-17.83,-66.74,1.34,2.97,-8.9,-1.42,-4.78,-1.4,-6.92,-1.733
2025-03-05,190.04,121.81,117.18,43.17,104.82,57.12,-14.62,-66.74,3.9,7.41,-7.42,-1.88,-3.46,-1.56,-5.58,-1.345
2025-03-06,188.65,119.64,114.13,43.16,106.0,57.03,-15.25,-66.74,-0.73,4.57,-6.89,-3.63,-6.16,-4.13,-9.41,-1.229
2025-03-07,181.9,120.3,114.93,43.27,76.84,57.96,-18.28,-66.74,-3.58,-7.96,-11.04,-3.1,-5.63,-3.45,-9.14,-2.14
2025-03-08,180.67,120.3,114.93,43.27,44.05,57.93,-18.83,-66.74,-0.68,0.1,-11.71,-1.36,-5.63,-0.84,-9.14,-2.297
2025-03-09,169.02,120.3,114.93,43.68,61.07,61.41,-24.07,-66.74,-6.45,-7.59,-16.19,-0.14,-5.63,-0.49,-9.14,-3.145
2025-03-10,164.68,117.05,110.33,43.77,37.85,61.71,-26.02,-66.74,-2.57,-13.34,-18.0,-3.9,-8.18,-5.85,-12.78,-3.547
2025-03-11,173.76,116.17,110.13,44.07,70.89,65.55,-21.94,-66.74,5.51,-7.89,-13.27,-2.9,-9.1,-3.5,-13.0,-2.285
2025-03-12,175.57,116.74,111.47,43.97,70.15,65.51,-21.13,-66.74,1.04,-3.48,-13.36,-2.96,-8.87,-3.01,-12.01,-2.307
2025-03-13,170.0,115.11,109.29,43.75,72.46,65.5,-23.63,-66.74,-3.17,-5.91,-17.56,-4.31,-9.74,-4.91,-13.32,-3.21
2025-03-14,176.08,117.56,112.13,43.88,59.97,67.01,-20.89,-66.74,3.58,4.18,-12.65,-2.27,-6.22,-2.43,-9.07,-2.095
2025-03-15,176.87,117.56,112.13,43.79,52.4,67.01,-20.54,-66.74,0.45,7.4,-12.67,0.43,-6.22,1.64,-9.07,-2.099
2025-03-16,173.17,117.56,112.13,43.63,42.39,67.21,-22.2,-66.74,-2.09,-0.34,-14.22,1.2,-6.22,1.82,-9.07,-2.41
2025-03-17,176.31,118.32,112.48,43.64,43.95,65.73,-20.79,-66.74,1.81,0.42,-8.03,1.35,-5.15,0.91,-7.66,-1.213
2025-03-18,173.46,117.06,110.56,43.63,37.54,65.23,-22.07,-66.74,-1.61,2.04,-6.78,1.69,-5.72,1.16,-8.0,-0.979
2025-03-19,182.13,118.32,112.11,43.89,45.55,65.31,-18.17,-66.74,5.0,3.44,2.97,0.64,-4.71,-0.02,-6.94,0.849
2025-03-20,176.5,118.06,111.74,44.0,53.14,66.3,-20.71,-66.74,-3.09,-0.21,-0.63,0.42,-3.39,-0.35,-4.6,0.2
2025-03-21,176.24,118.16,112.32,44.0,50.02,66.29,-20.82,-66.74,-0.15,1.77,-0.39,0.51,-4.82,0.17,-5.64,0.244
2025-03-22,175.8,118.16,112.32,43.95,48.45,65.93,-21.02,-66.74,-0.25,-0.29,-2.56,-0.13,-4.82,-0.14,-5.64,-0.158
2025-03-23,180.46,118.16,112.32,43.95,49.07,57.01,-18.93,-66.74,2.65,4.03,-8.69,0.94,-4.82,1.6,-5.64,-1.635
2025-03-24,183.49,120.24,114.88,43.48,34.92,48.66,-17.57,-66.74,1.68,0.74,1.67,1.63,-1.4,2.47,-0.88,0.639
2025-03-25,183.43,120.43,115.41,43.48,20.83,48.46,-17.59,-66.74,-0.03,3.93,0.29,2.01,-0.03,3.28,-0.07,0.302
2025-03-26,182.23,119.09,113.05,43.46,22.49,46.44,-18.13,-66.74,-0.65,3.4,-4.11,0.79,-2.23,0.65,-3.52,-0.862
2025-03-27,182.81,118.7,112.45,43.46,21.34,46.42,-17.87,-66.74,0.32,3.99,-3.1,0.45,-0.79,0.11,-1.47,-0.591
2025-03-28,176.89,116.35,109.41,43.39,28.72,46.11,-20.53,-66.74,-3.24,-1.98,-2.75,-1.53,-3.28,-2.59,-4.8,-0.507
2025-03-29,173.21,116.35,109.41,43.44,23.66,46.59,-22.19,-66.74,-2.08,-5.6,-4.13,-3.24,-3.28,-4.76,-4.8,-0.863
2025-03-30,172.66,116.35,109.41,43.42,22.89,40.63,-22.43,-66.74,-0.32,-5.87,2.15,-3.39,-3.28,-5.19,-4.8,0.82
2025-03-31,173.11,117.0,109.26,43.41,25.07,39.42,-22.23,-66.74,0.26,-5.01,5.12,-1.76,-0.05,-3.35,-0.97,1.706
2025-04-01,178.6,117.44,110.21,43.44,38.96,36.2,-19.76,-66.74,3.17,-2.3,2.78,-1.06,1.09,-1.99,0.08,1.082
2025-04-02,172.97,118.23,111.17,43.56,38.57,37.79,-22.29,-66.74,-3.15,-2.21,-1.48,1.61,1.28,1.61,-0.27,-0.293
2025-04-03,174.27,112.51,104.53,43.56,36.05,36.1,-21.71,-66.74,0.75,0.61,2.51,-3.3,-2.26,-4.46,-4.35,0.996
2025-04-04,175.82,105.79,98.45,43.45,36.1,34.02,-21.01,-66.74,0.89,1.83,-0.15,-9.08,-10.02,-10.02,-12.2,0.109
2025-04-05,175.11,105.79,98.45,43.46,36.55,34.01,-21.33,-66.74,-0.4,1.16,-0.99,-9.58,-10.02,-9.89,-12.2,-0.191
2025-04-06,164.02,105.79,98.45,43.93,48.91,39.92,-26.31,-66.74,-6.34,-8.17,-5.29,-9.92,-10.02,-10.67,-12.2,-1.439
2025-04-07,166.16,105.54,98.55,43.89,50.5,39.63,-25.35,-66.74,1.31,-3.94,-5.76,-10.73,-10.8,-11.35,-12.38,-1.603
2025-04-08,159.94,103.88,96.43,44.05,52.09,41.2,-28.14,-66.74,-3.74,-8.22,-7.79,-7.67,-11.25,-7.75,-12.78,-2.161
2025-04-09,173.16,113.77,108.16,44.73,88.42,47.6,-22.21,-66.74,8.26,-1.51,-4.93,7.54,-3.85,9.86,-3.53,-1.048
2025-04-10,166.98,109.83,103.5,44.87,91.71,47.99,-24.98,-66.74,-3.57,-4.64,-5.4,3.82,-6.97,5.13,-7.37,-1.158
2025-04-11,174.9,111.82,105.63,44.68,83.03,50.98,-21.42,-66.74,4.75,6.64,-0.76,5.7,-5.37,7.29,-5.96,0.061
2025-04-12,178.85,111.82,105.63,44.71,83.23,51.56,-19.65,-66.74,2.26,7.64,1.74,5.95,-5.37,7.19,-5.96,0.644
2025-04-13,175.49,111.82,105.63,44.54,76.5,51.16,-21.16,-66.74,-1.88,9.72,-2.75,7.64,-5.37,9.54,-5.96,-0.413
2025-04-14,177.29,112.71,106.31,43.94,52.41,50.92,-20.35,-66.74,1.02,2.38,-3.38,-0.93,-6.27,-1.71,-7.46,-0.569
2025-04-15,175.46,112.51,106.26,43.81,42.02,51.02,-21.18,-66.74,-1.03,5.08,-4.35,2.44,-6.58,2.66,-7.93,-0.804
2025-04-16,176.22,109.99,103.0,43.77,26.08,51.03,-20.83,-66.74,0.44,0.75,-3.3,-1.63,-7.64,-2.5,-8.89,-0.547
2025-04-17,178.03,110.14,102.87,42.1,20.78,51.16,-20.02,-66.74,1.03,-0.46,-2.62,-1.5,-7.21,-2.62,-8.52,-0.38
2025-04-18,177.09,110.14,102.87,42.08,14.77,49.9,-20.44,-66.74,-0.52,0.92,0.12,-1.5,-5.34,-2.62,-5.98,0.263
2025-04-19,178.38,110.14,102.87,42.08,13.82,49.33,-19.86,-66.74,0.73,0.62,2.99,-2.28,-5.34,-3.24,-5.98,0.949
2025-04-20,178.61,110.14,102.87,41.91,9.45,49.29,-19.76,-66.74,0.13,1.8,3.45,-2.11,-5.34,-3.19,-5.98,1.059
2025-04-21,183.53,107.54,100.24,41.98,19.55,50.08,-17.55,-66.74,2.75,4.15,6.02,-2.23,-8.08,-2.68,-8.26,1.64
2025-04-22,195.95,110.24,102.95,42.45,46.81,54.04,-11.97,-66.74,6.77,10.07,9.71,0.1,-6.13,0.09,-6.59,2.317
2025-04-23,196.49,112.08,105.53,42.32,44.41,52.41,-11.73,-66.74,0.28,10.95,13.59,1.76,-5.2,2.59,-5.07,3.174
2025-04-24,197.0,114.35,108.42,42.26,45.45,52.42,-11.5,-66.74,0.26,10.44,13.05,3.83,1.64,5.4,3.72,3.062
2025-04-25,198.63,115.19,109.79,42.21,43.85,52.42,-10.76,-66.74,0.83,11.21,12.97,4.59,8.89,6.73,11.52,3.047
2025-04-26,198.48,115.19,109.79,42.21,46.05,52.35,-10.83,-66.74,-0.08,8.14,13.34,7.12,8.89,9.53,11.52,3.126
2025-04-27,196.61,115.19,109.79,42.18,10.34,46.27,-11.67,-66.74,-0.94,0.33,19.87,4.49,8.89,6.64,11.52,4.936
2025-04-28,199.17,115.26,109.68,42.17,13.69,46.27,-10.52,-66.74,1.31,1.37,19.87,2.84,9.22,3.94,11.3,4.936
2025-04-29,197.72,115.93,110.29,42.16,15.45,43.55,-11.17,-66.74,-0.73,0.36,23.62,1.39,11.6,1.72,14.37,6.073
2025-04-30,197.55,116.11,110.19,42.02,13.94,34.87,-11.25,-66.74,-0.08,-0.54,14.09,0.79,2.06,0.36,1.88,4.713
2025-05-01,202.35,116.84,111.86,42.05,22.78,31.77,-9.09,-66.74,2.43,1.95,21.18,1.43,6.38,1.89,8.08,7.438
2025-05-02,203.22,118.56,113.55,41.63,19.55,28.61,-8.7,-66.74,0.43,3.37,16.19,2.92,6.03,3.42,7.49,6.45
2025-05-03,201.09,118.56,113.55,41.65,21.76,28.68,-9.66,-66.74,-1.05,0.96,12.43,2.86,6.03,3.52,7.49,5.05
2025-05-04,197.78,118.56,113.55,41.69,24.95,28.44,-11.15,-66.74,-1.64,0.03,12.7,2.26,6.03,2.96,7.49,5.192
2025-05-05,198.69,117.8,112.7,41.62,25.11,28.4,-10.74,-66.74,0.46,0.57,12.07,1.46,4.52,2.28,6.02,4.961
2025-05-06,203.0,116.89,111.73,41.29,23.65,28.3,-8.8,-66.74,2.17,0.32,15.7,0.05,3.9,-0.12,5.15,6.335
2025-05-07,203.48,117.4,112.03,41.28,23.5,28.33,-8.59,-66.74,0.24,0.13,15.47,-0.97,6.74,-1.33,8.78,6.244
2025-05-08,216.5,118.08,113.23,41.73,48.28,34.54,-2.74,-66.74,6.4,7.66,21.61,-0.4,7.22,-0.28,10.08,6.988
2025-05-09,215.93,118.0,113.24,41.73,43.32,34.41,-2.99,-66.74,-0.26,9.18,21.93,-0.47,7.14,-0.27,10.08,7.106
2025-05-10,219.55,118.0,113.24,41.75,41.77,34.48,-1.37,-66.74,1.68,10.5,23.08,0.17,7.14,0.47,10.08,7.422
2025-05-11,218.31,118.0,113.24,41.65,45.59,34.79,-1.92,-66.74,-0.56,7.55,22.23,0.95,7.14,1.35,10.08,7.117
2025-05-12,215.6,121.84,118.16,41.58,49.23,34.98,-3.14,-66.74,-1.24,5.96,17.48,3.78,13.3,5.47,17.88,5.708
2025-05-13,218.45,122.72,120.07,41.47,19.93,27.56,-1.86,-66.74,1.32,0.9,11.48,3.93,11.32,6.03,16.62,4.873
2025-05-14,217.12,122.85,120.93,41.48,20.56,27.83,-2.46,-66.74,-0.61,0.55,10.5,4.11,9.61,6.79,14.6,4.446
2025-05-15,217.55,123.36,120.71,41.34,15.57,27.84,-2.26,-66.74,0.2,-0.91,10.43,4.54,7.88,6.6,11.34,4.417
2025-05-16,217.02,124.22,121.34,41.12,15.24,27.92,-2.5,-66.74,-0.25,-0.59,9.26,5.27,7.84,7.15,10.52,3.943
2025-05-17,216.39,124.22,121.34,41.13,11.94,27.98,-2.78,-66.74,-0.29,0.37,9.03,1.95,7.84,2.69,10.52,3.844
2025-05-18,223.22,124.22,121.34,41.22,24.49,29.03,0.0,-66.74,3.15,2.19,13.54,1.22,7.84,1.06,10.52,5.398
2025-05-19,221.46,124.33,121.36,41.06,25.01,29.32,-0.79,-66.74,-0.79,2.0,11.19,1.21,7.87,0.36,10.65,4.489
2025-05-20,223.94,123.85,120.91,41.06,25.39,29.02,0.0,-66.74,1.12,2.94,13.26,0.4,6.83,0.16,9.63,5.301
2025-05-21,230.0,121.85,119.2,41.13,27.79,29.78,0.0,-66.74,2.7,5.98,16.42,-1.91,4.95,-1.76,8.18,6.289
2025-05-22,234.18,121.8,119.54,41.14,24.61,29.42,0.0,-66.74,1.82,8.22,15.73,-1.95,4.24,-1.49,6.86,6.118
2025-05-23,224.98,120.98,118.34,41.17,41.81,33.53,-3.93,-66.74,-3.93,0.79,10.71,-2.61,2.04,-2.47,4.22,3.807
2025-05-24,226.04,120.98,118.34,41.15,40.91,33.05,-3.48,-66.74,0.47,2.07,12.41,-2.7,2.04,-2.49,4.22,4.414
2025-05-25,228.65,120.98,118.34,41.13,40.94,32.09,-2.36,-66.74,1.15,2.1,15.61,-2.32,2.04,-2.12,4.22,5.593
2025-05-26,229.5,120.98,118.34,41.08,35.87,32.1,-2.0,-66.74,0.37,-0.22,15.51,-0.72,2.7,-0.72,5.0,5.559
2025-05-27,228.56,123.45,121.26,40.95,31.93,31.86,-2.4,-66.74,-0.41,-2.4,12.59,1.36,5.61,1.44,8.53,4.63
2025-05-28,226.06,122.77,120.64,40.93,13.76,32.37,-3.47,-66.74,-1.09,0.48,11.1,1.48,4.57,1.94,7.68,4.063
2025-05-29,221.53,123.26,121.11,40.95,19.55,25.51,-5.4,-66.74,-2.0,-1.99,2.32,1.88,4.38,2.34,6.96,1.203
2025-05-30,218.09,123.25,120.72,40.98,14.93,26.14,-6.87,-66.74,-1.56,-4.62,1.0,1.88,4.45,2.01,6.61,0.581
2025-05-31,219.43,123.25,120.72,40.99,16.31,25.57,-6.3,-66.74,0.61,-4.39,-0.06,1.88,4.45,2.01,6.61,0.096
2025-06-01,221.55,123.25,120.72,40.99,21.1,25.69,-5.39,-66.74,0.97,-3.07,1.48,-0.17,4.45,-0.44,6.61,0.811
2025-06-02,222.04,123.75,121.54,40.99,21.27,25.23,-5.19,-66.74,0.22,-1.78,2.98,0.8,1.57,0.74,2.86,1.52
2025-06-03,221.09,124.47,122.52,40.97,15.79,24.94,-5.59,-66.74,-0.42,-0.2,1.21,0.98,1.42,1.16,2.05,0.699
2025-06-04,219.62,124.48,122.91,40.93,10.89,24.96,-6.22,-66.74,-0.66,0.71,1.15,1.0,1.33,1.81,1.64,0.67
2025-06-05,213.01,123.82,121.89,40.95,23.8,27.13,-9.04,-66.74,-3.01,-2.93,-2.09,0.47,0.38,0.97,0.97,-0.804
2025-06-06,218.91,125.1,123.35,41.02,32.9,28.86,-6.52,-66.74,2.77,-1.19,0.87,1.5,0.7,2.18,1.66,0.498
2025-06-07,221.48,125.1,123.35,41.03,34.37,29.09,-5.42,-66.74,1.17,-0.25,2.35,1.09,0.7,1.49,1.66,1.098
2025-06-08,221.85,125.1,123.35,41.03,34.2,26.93,-5.27,-66.74,0.17,0.34,-0.61,0.5,0.7,0.68,1.66,-0.145
2025-06-09,231.29,125.21,123.74,41.05,43.86,30.53,-1.24,-66.74,4.25,5.31,4.44,0.59,0.71,0.67,1.96,1.854
2025-06-10,231.21,125.9,124.52,40.84,28.94,30.36,-1.27,-66.74,-0.03,8.55,3.25,1.68,1.66,2.16,2.99,1.408
2025-06-11,227.92,125.55,123.89,40.87,33.78,29.37,-2.67,-66.74,-1.42,4.12,-0.9,0.36,3.04,0.44,3.94,-0.231
2025-06-12,222.13,126.03,124.19,40.96,40.9,29.8,-5.14,-66.74,-2.54,0.3,-5.14,0.75,3.48,0.68,3.89,-1.982
2025-06-13,222.47,124.61,122.57,40.92,40.9,26.61,-5.0,-66.74,0.15,0.28,-1.12,-0.39,3.0,-0.63,3.57,-0.38
2025-06-14,221.18,124.61,122.57,40.93,17.6,26.6,-5.55,-66.74,-0.58,-4.37,-2.15,-0.48,3.0,-0.94,3.57,-0.854
2025-06-15,221.34,124.61,122.57,40.92,17.94,26.23,-5.48,-66.74,0.08,-4.27,-3.19,-1.02,3.0,-1.56,3.57,-1.36
2025-06-16,223.95,125.78,124.43,40.91,21.9,26.57,-4.37,-66.74,1.18,-1.74,-2.42,0.18,3.97,0.44,5.14,-0.978
2025-06-17,219.35,124.73,123.3,40.97,18.92,27.41,-6.33,-66.74,-2.06,-1.25,-4.03,-1.03,1.03,-0.72,1.68,-1.669
2025-06-18,219.94,124.69,123.45,40.88,19.09,27.25,-6.08,-66.74,0.27,-1.14,-2.71,0.07,1.57,0.72,2.33,-1.079
2025-06-19,219.52,124.69,123.45,40.88,18.83,26.37,-6.26,-66.74,-0.19,-0.75,-0.91,0.07,1.16,0.72,1.93,-0.289
2025-06-20,216.64,124.42,122.83,40.77,20.33,26.21,-7.49,-66.74,-1.31,-2.12,-0.66,-0.15,0.95,0.21,1.75,-0.18
2025-06-21,214.44,124.42,122.83,40.78,14.61,26.32,-8.43,-66.74,-1.02,-4.25,-2.28,-1.08,0.95,-1.29,1.75,-0.924
2025-06-22,211.77,124.42,122.83,40.8,11.15,26.31,-9.57,-66.74,-1.24,-3.46,-4.42,-0.25,0.95,-0.38,1.75,-1.933
2025-06-23,221.4,125.61,123.99,40.73,39.59,31.03,-5.46,-66.74,4.55,0.66,-0.29,0.74,1.5,0.43,2.02,0.035
2025-06-24,222.38,127.01,125.77,40.71,39.5,31.02,-5.04,-66.74,0.44,1.3,0.58,1.86,2.04,1.87,2.65,0.37
2025-06-25,225.14,127.01,126.15,40.72,37.08,31.18,-3.86,-66.74,1.24,3.92,2.51,2.08,2.03,2.71,2.64,1.102
2025-06-26,224.3,128.03,127.38,40.72,35.34,29.09,-4.22,-66.74,-0.37,4.6,5.3,2.9,3.4,3.7,4.51,2.27
2025-06-27,224.57,128.7,128.05,40.7,31.16,27.62,-4.11,-66.74,0.12,6.04,2.58,3.44,2.88,4.25,3.81,1.239
2025-06-28,225.07,128.7,128.05,40.7,9.37,27.36,-3.89,-66.74,0.22,1.66,1.62,2.45,2.88,3.27,3.81,0.834
2025-06-29,227.29,128.7,128.05,40.7,10.5,27.54,-2.94,-66.74,0.99,2.21,2.45,1.33,2.88,1.81,3.81,1.185
2025-06-30,224.66,129.36,128.66,40.64,12.55,23.39,-4.06,-66.74,-1.15,-0.21,-2.86,1.85,3.31,1.98,3.97,-1.379
2025-07-01,221.65,129.22,127.6,40.67,15.66,23.76,-5.35,-66.74,-1.34,-1.18,-4.13,0.93,2.64,0.17,2.47,-2.018
2025-07-02,228.28,129.83,128.8,40.74,28.08,25.71,-2.52,-66.74,2.99,1.65,0.16,0.88,3.41,0.59,3.96,0.195
2025-07-03,229.93,130.91,130.12,40.67,28.17,24.06,-1.81,-66.74,0.72,2.16,3.51,1.72,3.87,1.62,4.77,1.836
2025-07-04,226.55,130.91,130.12,40.63,30.49,24.72,-3.26,-66.74,-1.47,-0.32,1.83,1.72,5.06,1.62,6.15,0.998
2025-07-05,226.96,130.91,130.12,40.63,28.87,24.6,-3.08,-66.74,0.18,1.02,2.62,1.2,5.06,1.14,6.15,1.376
2025-07-06,229.06,130.91,130.12,40.62,25.45,24.75,-2.19,-66.74,0.92,3.34,3.49,1.31,5.06,1.97,6.15,1.779
2025-07-07,227.11,129.88,128.93,40.54,16.38,24.71,-3.02,-66.74,-0.85,-0.51,1.41,0.04,3.26,0.1,3.61,0.795
2025-07-08,228.47,129.79,128.96,40.36,16.01,23.51,-2.44,-66.74,0.6,-0.64,4.16,-0.86,4.06,-0.89,4.6,2.192
2025-07-09,233.45,130.58,130.18,40.41,17.56,24.49,-0.31,-66.74,2.18,3.05,6.14,-0.26,4.72,0.05,5.45,3.041
2025-07-10,243.23,130.94,130.3,40.48,30.03,27.85,0.0,-66.74,4.19,7.17,10.8,0.02,5.01,0.14,5.55,4.559
2025-07-11,246.43,130.5,130.02,40.47,29.76,27.17,0.0,-66.74,1.32,7.58,13.75,-0.31,4.89,-0.08,5.85,5.835
2025-07-12,246.26,130.5,130.02,40.47,26.18,26.64,-0.07,-66.74,-0.07,8.44,14.84,0.48,4.89,0.85,5.85,6.379
2025-07-13,249.79,130.5,130.02,40.47,24.72,25.82,0.0,-66.74,1.43,9.33,17.95,0.55,4.89,0.82,5.85,7.826
2025-07-14,251.33,130.69,130.36,40.44,25.72,21.93,0.0,-66.74,0.62,7.66,13.52,0.08,4.04,0.14,5.14,7.061
2025-07-15,246.98,130.17,130.6,40.44,20.5,23.39,-1.73,-66.74,-1.73,1.54,11.06,-0.58,2.49,0.23,3.84,5.507
2025-07-16,249.0,130.59,130.93,39.47,19.22,23.27,-0.93,-66.74,0.82,1.04,10.6,0.06,2.82,0.7,3.79,5.317
2025-07-17,250.15,131.29,131.91,39.47,19.1,23.06,-0.47,-66.74,0.46,1.58,11.53,0.6,2.55,1.46,3.56,5.802
2025-07-18,247.45,131.28,131.98,39.48,18.18,23.69,-1.54,-66.74,-1.08,-0.93,10.19,0.59,2.0,1.51,3.07,5.039
2025-07-19,247.32,131.28,131.98,39.48,16.91,23.75,-1.59,-66.74,-0.05,-1.59,9.89,0.45,2.0,1.24,3.07,4.887
2025-07-20,245.98,131.28,131.98,39.22,12.07,23.91,-2.13,-66.74,-0.54,-0.4,8.23,0.85,2.0,1.05,3.07,4.087
2025-07-21,246.27,131.46,132.47,37.9,9.56,23.27,-2.01,-66.74,0.12,-1.09,9.62,0.67,1.62,1.18,2.97,4.855
2025-07-22,251.63,131.54,131.96,37.94,19.66,23.05,0.0,-66.74,2.18,0.59,13.53,0.19,1.8,0.03,3.41,6.732
2025-07-23,249.03,132.57,132.76,37.85,19.49,22.02,-1.03,-66.74,-1.03,0.64,9.09,0.99,2.11,0.6,3.07,4.854
2025-07-24,248.22,132.66,133.0,37.66,19.74,22.14,-1.36,-66.74,-0.33,0.36,7.95,1.06,1.34,0.78,2.22,4.259
2025-07-25,246.68,133.19,133.32,37.43,19.9,21.43,-1.97,-66.74,-0.62,0.29,8.89,1.46,1.74,1.02,2.46,4.878
2025-07-26,247.34,133.19,133.32,37.42,19.96,21.42,-1.71,-66.74,0.26,0.43,8.98,1.32,1.74,0.64,2.46,4.926
2025-07-27,250.49,133.19,133.32,37.43,14.22,21.56,-0.46,-66.74,1.27,-0.46,9.35,1.25,1.74,1.03,2.46,5.088
2025-07-28,247.29,133.22,133.76,37.45,15.29,21.93,-1.73,-66.74,-1.28,-0.7,8.89,0.49,2.56,0.75,3.75,4.772
2025-07-29,247.28,132.82,133.26,37.4,15.22,21.96,-1.73,-66.74,-0.0,-0.38,8.23,0.12,2.33,0.19,3.33,4.436
2025-07-30,247.09,132.66,133.46,37.35,14.46,21.01,-1.8,-66.74,-0.08,0.17,5.84,-0.4,1.59,0.1,2.51,3.347
2025-07-31,242.75,132.17,133.41,37.14,18.9,16.74,-3.53,-66.74,-1.76,-1.86,-0.2,-0.77,0.94,0.07,2.38,-0.062
2025-08-01,237.63,130.05,130.43,37.21,15.3,17.51,-5.56,-66.74,-2.11,-5.13,-3.57,-2.36,-0.35,-2.17,0.31,-2.406
2025-08-02,235.97,130.05,130.43,37.19,15.29,17.6,-6.22,-66.74,-0.7,-4.58,-4.18,-2.38,-0.35,-2.5,0.31,-2.823
